ID,question,state,state name,State Id,year,applies to,response,citations,cautions
1322,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,Washington,47,2016,All,Yes,Wash. Rev. Code § 9.41.113,
1323,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,Washington D.C,48,2016,All,Yes,D.C. Code § 7-2505.01; D.C. Code § 7-2505.02; D.C. Code § 7-2502.01,
1324,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,West Virginia,49,2016,All,No,,
1325,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,Wisconsin,50,2016,All,No,,
1326,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,Wyoming,51,2016,All,No,,
1327,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,Alabama,1,2017,All,No,,
1328,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,Alaska,2,2017,All,No,,
1329,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,Arizona,3,2017,All,No,,
1330,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,Arkansas,4,2017,All,No,,
1331,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,California,5,2017,All,Yes,"Cal. Penal Code §§ 27540, 27545, 28220, 28050",
1332,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,Colorado,6,2017,All,Yes,Colo. Rev. Stat. §18-12-112,
1333,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,Connecticut,7,2017,All,Yes,Conn. Gen. Stat. § 29-33(c); Conn. Gen. Stat. § 29-37a(d),
1334,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,Delaware,8,2017,All,Yes,"Del. Code tit. 11, § 1448B(a)",
1335,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,Florida,9,2017,All,No,,
1336,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,Georgia,10,2017,All,No,,
1337,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,Hawaii,11,2017,All,Yes,Haw. Rev. Stat. §134-2,
1338,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,Idaho,12,2017,All,No,,
1339,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,Illinois,13,2017,All,Yes,430 Ill. Comp. Stat. 65/2; 430 Ill. Comp. Stat. 65/3,
1340,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,Indiana,14,2017,All,No,,
1341,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,Iowa,15,2017,All,Yes,Iowa Code § 724.15,
1342,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,Kansas,16,2017,All,No,,
1343,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,Kentucky,17,2017,All,No,,
1344,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,Louisiana,18,2017,All,No,,
1345,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,Maine,19,2017,All,No,,
1346,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,Maryland,20,2017,All,Yes,Md. Public Safety Code § 5-124(a),
1347,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,Massachusetts,21,2017,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",
1348,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,Michigan,22,2017,All,Yes,"MCLS §§ 28.422, 28.426",
1349,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,Minnesota,23,2017,All,No,,
1350,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,Mississippi,24,2017,All,No,,
1351,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,Missouri,25,2017,All,No,,
1352,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,Montana,26,2017,All,No,,
1353,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,Nebraska,27,2017,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",
1354,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,Nevada,28,2017,All,Yes,Nev. Rev. Stat. § 202.254,
1355,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,New Hampshire,29,2017,All,No,,
1356,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,New Jersey,30,2017,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",
1357,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,New Mexico,31,2017,All,No,,
1358,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,New York,32,2017,All,Yes,N.Y. Penal Law § 400.00(4); N.Y. Gen. Bus. Law § 898(1),
1359,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,North Carolina,33,2017,All,Yes,N.C. Gen. Stat. § 14-402(a),
1360,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,North Dakota,34,2017,All,No,,
1361,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,Ohio,35,2017,All,No,,
1362,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,Oklahoma,36,2017,All,No,,
1363,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,Oregon,37,2017,All,Yes,Or. Rev. Stat. § 166.435,"Or. Rev. Stat. § 166.435 took effect May 11, 2015, but the background check requirement did not become operative until 8/9/2015. See 2015 Ore. SB 941, Section 20."
1364,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,Pennsylvania,38,2017,All,Yes,18 Pa. Cons. Stat. § 6111(c),
1365,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,Rhode Island,39,2017,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2); R.I. Gen. Laws § 11-47-35.2(b),
1366,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,South Carolina,40,2017,All,No,,
1367,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,South Dakota,41,2017,All,No,,
1368,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,Tennessee,42,2017,All,No,,
1369,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,Texas,43,2017,All,No,,
1370,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,Utah,44,2017,All,No,,
1371,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,Vermont,45,2017,All,No,,
1372,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,Virginia,46,2017,All,No,,
1373,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,Washington,47,2017,All,Yes,Wash. Rev. Code § 9.41.113,
1374,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,Washington D.C,48,2017,All,Yes,D.C. Code § 7-2505.01; D.C. Code § 7-2505.02; D.C. Code § 7-2502.01,
1375,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,West Virginia,49,2017,All,No,,
1376,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,Wisconsin,50,2017,All,No,,
1377,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,Wyoming,51,2017,All,No,,
1378,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,Alabama,1,2018,All,No,,
1379,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,Alaska,2,2018,All,No,,
1380,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,Arizona,3,2018,All,No,,
1381,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,Arkansas,4,2018,All,No,,
1382,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,California,5,2018,All,Yes,"Cal. Penal Code §§ 27540, 27545, 28220, 28050",
1383,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,Colorado,6,2018,All,Yes,Colo. Rev. Stat. §18-12-112,
1384,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,Connecticut,7,2018,All,Yes,Conn. Gen. Stat. § 29-33(c); Conn. Gen. Stat. § 29-37a(d),
1385,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,Delaware,8,2018,All,Yes,"Del. Code tit. 11, § 1448B(a)",
1386,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,Florida,9,2018,All,No,,
1387,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,Georgia,10,2018,All,No,,
1388,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,Hawaii,11,2018,All,Yes,Haw. Rev. Stat. §134-2,
1389,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,Idaho,12,2018,All,No,,
1390,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,Illinois,13,2018,All,Yes,430 Ill. Comp. Stat. 65/2; 430 Ill. Comp. Stat. 65/3,
1391,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,Indiana,14,2018,All,No,,
1392,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,Iowa,15,2018,All,Yes,Iowa Code § 724.15,
1393,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,Kansas,16,2018,All,No,,
1394,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,Kentucky,17,2018,All,No,,
1395,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,Louisiana,18,2018,All,No,,
1396,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,Maine,19,2018,All,No,,
1397,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,Maryland,20,2018,All,Yes,Md. Public Safety Code § 5-124(a),
1398,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,Massachusetts,21,2018,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",
1399,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,Michigan,22,2018,All,Yes,"MCLS §§ 28.422, 28.426",
1400,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,Minnesota,23,2018,All,No,,
1401,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,Mississippi,24,2018,All,No,,
1402,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,Missouri,25,2018,All,No,,
1403,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,Montana,26,2018,All,No,,
1404,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,Nebraska,27,2018,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",
1405,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,Nevada,28,2018,All,Yes,Nev. Rev. Stat. § 202.254,
1406,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,New Hampshire,29,2018,All,No,,
1407,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,New Jersey,30,2018,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",
1408,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,New Mexico,31,2018,All,No,,
1409,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,New York,32,2018,All,Yes,N.Y. Penal Law § 400.00(4); N.Y. Gen. Bus. Law § 898(1),
1410,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,North Carolina,33,2018,All,Yes,N.C. Gen. Stat. § 14-402(a),
1411,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,North Dakota,34,2018,All,No,,
1412,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,Ohio,35,2018,All,No,,
1413,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,Oklahoma,36,2018,All,No,,
1414,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,Oregon,37,2018,All,Yes,Or. Rev. Stat. § 166.435,"Or. Rev. Stat. § 166.435 took effect May 11, 2015, but the background check requirement did not become operative until 8/9/2015. See 2015 Ore. SB 941, Section 20."
